;r1;r2;r3;r4;r5;r6;time;datetime;curr1;curr2;curr3;curr4;curr5;curr6
0;-28144;-972;0;-2753;4916;30310;38,316593;2025-09-16 09:44:54.243096;0,0;0,0;0,0;0,0;0,0;0,0
0;-30377;-2206;0;-1851;6870;29408;38,347597;2025-09-16 09:44:54.274100;0,0;0,0;0,0;0,0;0,0;0,0
0;21944;11061;0;17083;23094;-4256;38,379594;2025-09-16 09:44:54.306097;0,0;0,0;0,0;0,0;0,0;0,0
0;21944;11061;0;17083;23094;-4256;38,412288;2025-09-16 09:44:54.339881;0,0;0,0;0,0;0,0;0,0;0,0
0;24177;12296;0;16181;21140;-2753;38,441382;2025-09-16 09:44:54.367885;0,0;0,0;0,0;0,0;0,0;0,0
0;31251;-5085;0;-348;10778;27605;38,472389;2025-09-16 09:44:54.398892;0,0;0,0;0,0;0,0;0,0;0,0
0;31251;-5085;0;-348;10778;27605;38,504495;2025-09-16 09:44:54.430998;0,0;0,0;0,0;0,0;0,0;0,0
0;29018;-5908;0;-47;11430;27304;38,535194;2025-09-16 09:44:54.462710;0,0;0,0;0,0;0,0;0,0;0,0
0;31435;16821;0;13175;13975;253;38,582194;2025-09-16 09:44:54.509690;0,0;0,0;0,0;0,0;0,0;0,0
0;24552;-9199;0;1756;15338;25801;38,616976;2025-09-16 09:44:54.544469;0,0;0,0;0,0;0,0;0,0;0,0
0;24552;-9199;0;2057;15989;25500;38,645005;2025-09-16 09:44:54.572505;0,0;0,0;0,0;0,0;0,0;0,0
0;24552;-9199;0;2057;15989;25500;38,674966;2025-09-16 09:44:54.602579;0,0;0,0;0,0;0,0;0,0;0,0
0;-27960;20523;0;10470;8113;3259;38,703064;2025-09-16 09:44:54.630574;0,0;0,0;0,0;0,0;0,0;0,0
0;22877;-10844;0;2658;16640;25500;38,723793;2025-09-16 09:44:54.651328;0,0;0,0;0,0;0,0;0,0;0,0
0;-23493;23402;0;8666;4205;5063;38,768837;2025-09-16 09:44:54.696368;0,0;0,0;0,0;0,0;0,0;0,0
0;-21819;24637;0;8065;2902;5965;38,802952;2025-09-16 09:44:54.730466;0,0;0,0;0,0;0,0;0,0;0,0
0;17852;-13313;0;4462;21200;23396;38,832636;2025-09-16 09:44:54.759139;0,0;0,0;0,0;0,0;0,0;0,0
0;-16794;27928;0;5960;-1657;8069;38,848667;2025-09-16 09:44:54.776127;0,0;0,0;0,0;0,0;0,0;0,0
0;-16794;27928;0;5960;-1657;8370;38,896662;2025-09-16 09:44:54.824161;0,0;0,0;0,0;0,0;0,0;0,0
0;-16794;27928;0;5960;-1657;8370;38,924466;2025-09-16 09:44:54.851973;0,0;0,0;0,0;0,0;0,0;0,0
0;12828;-17015;0;6266;25108;21592;38,956477;2025-09-16 09:44:54.883991;0,0;0,0;0,0;0,0;0,0;0,0
0;12828;-17015;0;6566;25759;21893;38,980483;2025-09-16 09:44:54.906986;0,0;0,0;0,0;0,0;0,0;0,0
0;10036;-19072;0;7468;28364;20690;39,004541;2025-09-16 09:44:54.932052;0,0;0,0;0,0;0,0;0,0;0,0
0;10036;-19072;0;7167;27713;20991;39,038293;2025-09-16 09:44:54.965775;0,0;0,0;0,0;0,0;0,0;0,0
0;7803;-20717;0;8370;29667;19789;39,066264;2025-09-16 09:44:54.992767;0,0;0,0;0,0;0,0;0,0;0,0
0;-3395;-28970;0;249;-14684;14082;39,101394;2025-09-16 09:44:55.028881;0,0;0,0;0,0;0,0;0,0;0,0
0;5570;-22363;0;9272;31621;18887;39,131073;2025-09-16 09:44:55.057576;0,0;0,0;0,0;0,0;0,0;0,0
0;-46;-26502;0;-1555;-19243;16486;39,16107;2025-09-16 09:44:55.087573;0,0;0,0;0,0;0,0;0,0;0,0
0;2779;-24008;0;10174;-31310;17985;39,192085;2025-09-16 09:44:55.118588;0,0;0,0;0,0;0,0;0,0;0,0
0;3862;-24033;0;-3359;-22500;17990;39,222903;2025-09-16 09:44:55.149406;0,0;0,0;0,0;0,0;0,0;0,0
0;-571;-25654;0;11376;-30007;17684;39,253892;2025-09-16 09:44:55.180395;0,0;0,0;0,0;0,0;0,0;0,0
0;7770;-21976;0;-4862;-26408;20094;39,284907;2025-09-16 09:44:55.211410;0,0;0,0;0,0;0,0;0,0;0,0
0;-2246;-27299;0;12278;-28053;16782;39,316692;2025-09-16 09:44:55.243195;0,0;0,0;0,0;0,0;0,0;0,0
0;-2804;-27711;0;12278;-27402;16482;39,351695;2025-09-16 09:44:55.279200;0,0;0,0;0,0;0,0;0,0;0,0
0;13912;-17863;0;-7267;-32270;22499;39,38169;2025-09-16 09:44:55.309201;0,0;0,0;0,0;0,0;0,0;0,0
0;-5596;-29767;0;13180;-25448;15580;39,410798;2025-09-16 09:44:55.337301;0,0;0,0;0,0;0,0;0,0;0,0
0;17261;-15806;0;-8770;30010;24302;39,441468;2025-09-16 09:44:55.368968;0,0;0,0;0,0;0,0;0,0;0,0
0;-8387;-31824;0;14382;-22842;14678;39,478469;2025-09-16 09:44:55.405979;0,0;0,0;0,0;0,0;0,0;0,0
0;-11178;32066;0;15585;-20237;13776;39,504578;2025-09-16 09:44:55.431081;0,0;0,0;0,0;0,0;0,0;0,0
0;-11737;31655;0;15585;-20237;13776;39,535287;2025-09-16 09:44:55.462796;0,0;0,0;0,0;0,0;0,0;0,0
0;23961;-11281;0;-11776;22194;27609;39,566297;2025-09-16 09:44:55.493804;0,0;0,0;0,0;0,0;0,0;0,0
0;30102;-7579;0;-13880;18286;30014;39,601385;2025-09-16 09:44:55.527888;0,0;0,0;0,0;0,0;0,0;0,0
0;-17320;28364;0;17990;-15678;11672;39,630123;2025-09-16 09:44:55.556626;0,0;0,0;0,0;0,0;0,0;0,0
0;31777;-6344;0;-15083;16332;31517;39,662088;2025-09-16 09:44:55.588591;0,0;0,0;0,0;0,0;0,0;0,0
0;-20669;25896;0;19192;-12421;10770;39,692089;2025-09-16 09:44:55.618592;0,0;0,0;0,0;0,0;0,0;0,0
0;-29293;-3465;0;-16886;11772;-32215;39,725872;2025-09-16 09:44:55.653365;0,0;0,0;0,0;0,0;0,0;0,0
0;-24577;23016;0;20695;-9164;9267;39,753862;2025-09-16 09:44:55.680365;0,0;0,0;0,0;0,0;0,0;0,0
0;-24268;-174;0;-18991;6562;-29810;39,78599;2025-09-16 09:44:55.713367;0,0;0,0;0,0;0,0;0,0;0,0
0;-25136;22605;0;20996;-9164;8966;39,816564;2025-09-16 09:44:55.743067;0,0;0,0;0,0;0,0;0,0;0,0
0;-28485;20548;0;22499;-5908;7764;39,851661;2025-09-16 09:44:55.778164;0,0;0,0;0,0;0,0;0,0;0,0
0;-28485;20548;0;22499;-5908;7764;39,881664;2025-09-16 09:44:55.808167;0,0;0,0;0,0;0,0;0,0;0,0
0;-31835;18080;0;24002;-2651;6562;39,911755;2025-09-16 09:44:55.838258;0,0;0,0;0,0;0,0;0,0;0,0
0;-13103;6819;0;-23801;-4511;-24700;39,941447;2025-09-16 09:44:55.868960;0,0;0,0;0,0;0,0;0,0;0,0
0;30910;16023;0;25204;-46;5660;39,972447;2025-09-16 09:44:55.899940;0,0;0,0;0,0;0,0;0,0;0,0
0;-5845;11344;0;-26807;-10373;-21694;40,005538;2025-09-16 09:44:55.933048;0,0;0,0;0,0;0,0;0,0;0,0
0;-5845;11344;0;-26807;-10373;-21694;40,041224;2025-09-16 09:44:55.968727;0,0;0,0;0,0;0,0;0,0;0,0
0;23652;11498;0;28210;5816;3255;40,06623;2025-09-16 09:44:55.992733;0,0;0,0;0,0;0,0;0,0;0,0
0;-1937;14224;0;-28310;-14932;-19890;40,10122;2025-09-16 09:44:56.028731;0,0;0,0;0,0;0,0;0,0;0,0
0;-1937;14224;0;-28310;-14932;-19890;40,131056;2025-09-16 09:44:56.058524;0,0;0,0;0,0;0,0;0,0;0,0
0;3088;17104;0;-30414;-19492;-17485;40,161022;2025-09-16 09:44:56.088525;0,0;0,0;0,0;0,0;0,0;0,0
0;19186;8618;0;30014;10376;1752;40,19202;2025-09-16 09:44:56.118523;0,0;0,0;0,0;0,0;0,0;0,0
0;19186;8618;0;30014;10376;1752;40,222843;2025-09-16 09:44:56.149346;0,0;0,0;0,0;0,0;0,0;0,0
0;15836;6561;0;31818;14284;549;40,253821;2025-09-16 09:44:56.181324;0,0;0,0;0,0;0,0;0,0;0,0
0;11462;22863;0;31214;-27959;-12976;40,285825;2025-09-16 09:44:56.212328;0,0;0,0;0,0;0,0;0,0;0,0
0;10253;2448;0;-31313;19494;-1856;40,321644;2025-09-16 09:44:56.248147;0,0;0,0;0,0;0,0;0,0;0,0
0;8020;1214;0;-30111;21448;-2758;40,351658;2025-09-16 09:44:56.278161;0,0;0,0;0,0;0,0;0,0;0,0
0;8020;1214;0;-30111;21448;-2758;40,381656;2025-09-16 09:44:56.308159;0,0;0,0;0,0;0,0;0,0;0,0
0;4670;-1255;0;-28908;25356;-4261;40,411734;2025-09-16 09:44:56.338237;0,0;0,0;0,0;0,0;0,0;0,0
0;25419;31501;0;25202;23899;-6663;40,441432;2025-09-16 09:44:56.367935;0,0;0,0;0,0;0,0;0,0;0,0
0;25419;31501;0;25202;23899;-6663;40,472429;2025-09-16 09:44:56.398932;0,0;0,0;0,0;0,0;0,0;0,0
0;31002;-30332;0;22797;18037;-4258;40,504543;2025-09-16 09:44:56.432038;0,0;0,0;0,0;0,0;0,0;0,0
0;-4262;-7014;0;-24700;-31061;-8169;40,53524;2025-09-16 09:44:56.461743;0,0;0,0;0,0;0,0;0,0;0,0
0;-4262;-7014;0;-24700;-31061;-8169;40,567267;2025-09-16 09:44:56.493770;0,0;0,0;0,0;0,0;0,0;0,0
0;-24485;-23750;0;18588;8918;250;40,60129;2025-09-16 09:44:56.528802;0,0;0,0;0,0;0,0;0,0;0,0
0;-24485;-23750;0;18588;8918;250;40,632;2025-09-16 09:44:56.558503;0,0;0,0;0,0;0,0;0,0;0,0
0;-23927;-23339;0;18588;8918;551;40,660986;2025-09-16 09:44:56.588494;0,0;0,0;0,0;0,0;0,0;0,0
0;-17103;-15241;0;-19589;-19337;-13279;40,692068;2025-09-16 09:44:56.619582;0,0;0,0;0,0;0,0;0,0;0,0
0;-17103;-15241;0;-19589;-19337;-13279;40,722852;2025-09-16 09:44:56.650366;0,0;0,0;0,0;0,0;0,0;0,0
0;-21011;-17709;0;-17786;-14778;-15684;40,754865;2025-09-16 09:44:56.682362;0,0;0,0;0,0;0,0;0,0;0,0
0;-12761;-16346;0;13778;-2805;5962;40,785888;2025-09-16 09:44:56.712391;0,0;0,0;0,0;0,0;0,0;0,0
0;-12761;-16346;0;13778;-2805;5962;40,819557;2025-09-16 09:44:56.746060;0,0;0,0;0,0;0,0;0,0;0,0
0;-26594;-21000;0;-15381;-9567;-18089;40,851657;2025-09-16 09:44:56.779155;0,0;0,0;0,0;0,0;0,0;0,0
0;-3828;-10998;0;10171;-10621;10171;40,882654;2025-09-16 09:44:56.809157;0,0;0,0;0,0;0,0;0,0;0,0
0;-29944;-23468;0;-14178;-6310;-19592;40,911757;2025-09-16 09:44:56.838260;0,0;0,0;0,0;0,0;0,0;0,0
0;1195;-7296;0;8367;-15180;12576;40,941464;2025-09-16 09:44:56.867967;0,0;0,0;0,0;0,0;0,0;0,0
0;1195;-7296;0;8367;-15180;12576;40,977465;2025-09-16 09:44:56.904961;0,0;0,0;0,0;0,0;0,0;0,0
0;26660;-29228;0;-10270;2808;-23801;41,004457;2025-09-16 09:44:56.930960;0,0;0,0;0,0;0,0;0,0;0,0
0;26660;-29639;0;-9970;3460;-23801;41,03524;2025-09-16 09:44:56.961743;0,0;0,0;0,0;0,0;0,0;0,0
0;26660;-29639;0;-9970;3460;-23801;41,066245;2025-09-16 09:44:56.992748;0,0;0,0;0,0;0,0;0,0;0,0
0;14036;519;0;2655;-27556;18588;41,105275;2025-09-16 09:44:57.032873;0,0;0,0;0,0;0,0;0,0;0,0
0;18844;31372;0;-6963;9973;-27107;41,13107;2025-09-16 09:44:57.058565;0,0;0,0;0,0;0,0;0,0;0,0
0;17386;2988;0;852;-32115;20392;41,175111;2025-09-16 09:44:57.102609;0,0;0,0;0,0;0,0;0,0;0,0
0;9911;26024;0;-2755;19743;-31316;41,20619;2025-09-16 09:44:57.133681;0,0;0,0;0,0;0,0;0,0;0,0
0;9911;26024;0;-2755;19743;-31316;41,239876;2025-09-16 09:44:57.166379;0,0;0,0;0,0;0,0;0,0;0,0
0;9911;26024;0;-2755;19743;-31316;41,25489;2025-09-16 09:44:57.182392;0,0;0,0;0,0;0,0;0,0;0,0
0;3212;21088;0;-49;26908;30913;41,285893;2025-09-16 09:44:57.213415;0,0;0,0;0,0;0,0;0,0;0,0
0;-30844;14506;0;-6663;17138;28508;41,317;2025-09-16 09:44:57.244479;0,0;0,0;0,0;0,0;0,0;0,0
0;2095;19854;0;1152;29513;29711;41,351721;2025-09-16 09:44:57.278224;0,0;0,0;0,0;0,0;0,0;0,0
0;-26936;16151;0;-8166;13230;30011;41,38173;2025-09-16 09:44:57.308233;0,0;0,0;0,0;0,0;0,0;0,0
0;-4604;16151;0;3858;-30161;27005;41,415886;2025-09-16 09:44:57.343381;0,0;0,0;0,0;0,0;0,0;0,0
0;-12978;11215;0;7165;-22996;23097;41,447629;2025-09-16 09:44:57.375100;0,0;0,0;0,0;0,0;0,0;0,0
0;-16886;22733;0;-12374;4111;-30715;41,478607;2025-09-16 09:44:57.406131;0,0;0,0;0,0;0,0;0,0;0,0
0;-15212;9158;0;8066;-20391;21895;41,508721;2025-09-16 09:44:57.436224;0,0;0,0;0,0;0,0;0,0;0,0
0;-10745;27258;0;-15080;-3054;-27709;41,542494;2025-09-16 09:44:57.469952;0,0;0,0;0,0;0,0;0,0;0,0
0;-22469;4633;0;11373;-12575;18287;41,572406;2025-09-16 09:44:57.499908;0,0;0,0;0,0;0,0;0,0;0,0
0;-6279;30138;0;-17184;-8264;-25304;41,601407;2025-09-16 09:44:57.528899;0,0;0,0;0,0;0,0;0,0;0,0
0;-26377;1754;0;12876;-8667;16784;41,6312;2025-09-16 09:44:57.558710;0,0;0,0;0,0;0,0;0,0;0,0
0;-138;-31696;0;-19589;-13475;-22598;41,661191;2025-09-16 09:44:57.588714;0,0;0,0;0,0;0,0;0,0;0,0
0;-32518;-1948;0;15582;-2805;13478;41,691213;2025-09-16 09:44:57.617716;0,0;0,0;0,0;0,0;0,0;0,0
0;6003;-27993;0;-21994;-18686;-19893;41,723113;2025-09-16 09:44:57.649616;0,0;0,0;0,0;0,0;0,0;0,0
0;26318;-6062;0;18287;3056;11073;41,754109;2025-09-16 09:44:57.681627;0,0;0,0;0,0;0,0;0,0;0,0
0;11586;-24291;0;-24700;-25199;-17187;41,786103;2025-09-16 09:44:57.712606;0,0;0,0;0,0;0,0;0,0;0,0
0;19619;-10587;0;21294;9570;8066;41,816196;2025-09-16 09:44:57.742699;0,0;0,0;0,0;0,0;0,0;0,0
0;20519;-18532;0;-28307;31870;-13279;41,849902;2025-09-16 09:44:57.776405;0,0;0,0;0,0;0,0;0,0;0,0
0;24985;-16064;0;-29510;29264;-11776;41,881877;2025-09-16 09:44:57.809395;0,0;0,0;0,0;0,0;0,0;0,0
0;11244;-15934;0;24901;18037;3858;41,91099;2025-09-16 09:44:57.838497;0,0;0,0;0,0;0,0;0,0;0,0
0;30010;-12773;0;-31914;22751;-9070;41,9417;2025-09-16 09:44:57.868203;0,0;0,0;0,0;0,0;0,0;0,0
0;5103;-19637;0;27306;23899;852;41,972671;2025-09-16 09:44:57.900187;0,0;0,0;0,0;0,0;0,0;0,0
0;-30502;-9482;0;31217;18843;-6966;42,003668;2025-09-16 09:44:57.930171;0,0;0,0;0,0;0,0;0,0;0,0
0;-479;-22928;0;29110;29110;-1552;42,035491;2025-09-16 09:44:57.961994;0,0;0,0;0,0;0,0;0,0;0,0
0;-26594;-6602;0;29413;14284;-5162;42,072493;2025-09-16 09:44:57.999991;0,0;0,0;0,0;0,0;0,0;0,0
0;-26594;-6602;0;29413;14284;-5162;42,113615;2025-09-16 09:44:58.041173;0,0;0,0;0,0;0,0;0,0;0,0
0;-21569;-3723;0;27609;9724;-3058;42,144369;2025-09-16 09:44:58.071854;0,0;0,0;0,0;0,0;0,0;0,0
0;-15428;391;0;25505;3862;-52;42,181311;2025-09-16 09:44:58.108827;0,0;0,0;0,0;0,0;0,0;0,0
0;-18344;31090;0;-28911;-19492;-9970;42,211475;2025-09-16 09:44:58.138980;0,0;0,0;0,0;0,0;0,0;0,0
0;-12078;2859;0;23401;-46;1752;42,239156;2025-09-16 09:44:58.166756;0,0;0,0;0,0;0,0;0,0;0,0
0;-22810;27799;0;-26807;-14932;-12374;42,263148;2025-09-16 09:44:58.190651;0,0;0,0;0,0;0,0;0,0;0,0
0;-26160;25742;0;-25304;-11676;-13577;42,285152;2025-09-16 09:44:58.211655;0,0;0,0;0,0;0,0;0,0;0,0
0;-25602;26154;0;-25604;-12327;-13577;42,320932;2025-09-16 09:44:58.248435;0,0;0,0;0,0;0,0;0,0;0,0
0;-25602;26154;0;-25604;-12327;-13577;42,351336;2025-09-16 09:44:58.278845;0,0;0,0;0,0;0,0;0,0;0,0
0;-3146;8207;0;20094;-8513;5660;42,38437;2025-09-16 09:44:58.311932;0,0;0,0;0,0;0,0;0,0;0,0
0;29885;19983;0;-21396;-3208;-18086;42,417495;2025-09-16 09:44:58.345003;0,0;0,0;0,0;0,0;0,0;0,0
0;28210;18749;0;-20494;-1254;-19289;42,449201;2025-09-16 09:44:58.376744;0,0;0,0;0,0;0,0;0,0;0,0
0;6903;14789;0;15885;-18283;9868;42,479259;2025-09-16 09:44:58.406731;0,0;0,0;0,0;0,0;0,0;0,0
0;6903;14789;0;15885;-18283;9868;42,509399;2025-09-16 09:44:58.435902;0,0;0,0;0,0;0,0;0,0;0,0
0;11928;17668;0;14382;-22842;11973;42,541017;2025-09-16 09:44:58.467520;0,0;0,0;0,0;0,0;0,0;0,0
0;17603;12578;0;-16886;7864;-23497;42,575059;2025-09-16 09:44:58.501562;0,0;0,0;0,0;0,0;0,0;0,0
0;17603;12578;0;-16886;7864;-23497;42,60107;2025-09-16 09:44:58.528522;0,0;0,0;0,0;0,0;0,0;0,0
0;13695;9699;0;-14782;12424;-25602;42,630925;2025-09-16 09:44:58.558401;0,0;0,0;0,0;0,0;0,0;0,0
0;19744;22605;0;11075;-31310;15881;42,660891;2025-09-16 09:44:58.588404;0,0;0,0;0,0;0,0;0,0;0,0
0;19744;22605;0;11075;-31310;15881;42,691909;2025-09-16 09:44:58.619399;0,0;0,0;0,0;0,0;0,0;0,0
0;23094;25073;0;9572;30970;17684;42,722991;2025-09-16 09:44:58.649494;0,0;0,0;0,0;0,0;0,0;0,0
0;4204;3940;0;-11175;20891;-29810;42,753685;2025-09-16 09:44:58.681179;0,0;0,0;0,0;0,0;0,0;0,0
0;4204;3940;0;-11175;20891;-29810;42,78568;2025-09-16 09:44:58.714176;0,0;0,0;0,0;0,0;0,0;0,0
0;30351;29187;0;6867;24456;20390;42,824795;2025-09-16 09:44:58.751895;0,0;0,0;0,0;0,0;0,0;0,0
0;30351;29187;0;6867;24456;20390;42,856541;2025-09-16 09:44:58.784046;0,0;0,0;0,0;0,0;0,0;0,0
0;-4728;-1408;0;-7267;29358;31517;42,886484;2025-09-16 09:44:58.814005;0,0;0,0;0,0;0,0;0,0;0,0
0;-27927;-31413;0;3861;17292;23697;42,932285;2025-09-16 09:44:58.859797;0,0;0,0;0,0;0,0;0,0;0,0
0;-24019;-28945;0;2358;13384;25500;42,941288;2025-09-16 09:44:58.868788;0,0;0,0;0,0;0,0;0,0;0,0
0;-14778;-7990;0;-3058;-27059;26707;42,973301;2025-09-16 09:44:58.900800;0,0;0,0;0,0;0,0;0,0;0,0
0;-22902;-28533;0;1756;11430;26402;43,014407;2025-09-16 09:44:58.941983;0,0;0,0;0,0;0,0;0,0;0,0
0;-20669;-27299;0;1155;10127;26703;43,047276;2025-09-16 09:44:58.974764;0,0;0,0;0,0;0,0;0,0;0,0
0;-15645;-23597;0;-949;4916;29108;43,077308;2025-09-16 09:44:59.004752;0,0;0,0;0,0;0,0;0,0;0,0
0;-22594;-12926;0;-353;-19894;23701;43,100318;2025-09-16 09:44:59.027829;0,0;0,0;0,0;0,0;0,0;0,0
0;-25385;-14572;0;1150;-17289;22198;43,140137;2025-09-16 09:44:59.066640;0,0;0,0;0,0;0,0;0,0;0,0
0;-27060;-15806;0;1752;-15986;21597;43,16615;2025-09-16 09:44:59.093644;0,0;0,0;0,0;0,0;0,0;0,0
0;-9504;-19895;0;-3655;-946;31813;43,192148;2025-09-16 09:44:59.119638;0,0;0,0;0,0;0,0;0,0;0,0
0;-7829;-19072;0;-4256;-2900;32715;43,227931;2025-09-16 09:44:59.155434;0,0;0,0;0,0;0,0;0,0;0,0
0;-5037;-17426;0;-5158;-5505;-31618;43,253936;2025-09-16 09:44:59.180439;0,0;0,0;0,0;0,0;0,0;0,0
0;-5037;-17426;0;-5158;-5505;-31618;43,284926;2025-09-16 09:44:59.211429;0,0;0,0;0,0;0,0;0,0;0,0
0;26752;-22799;0;6261;-4914;16186;43,32105;2025-09-16 09:44:59.248549;0,0;0,0;0,0;0,0;0,0;0,0
0;24519;-24033;0;7163;-2960;15284;43,351796;2025-09-16 09:44:59.279275;0,0;0,0;0,0;0,0;0,0;0,0
0;1662;-12901;0;-7863;-11367;-28612;43,37978;2025-09-16 09:44:59.307281;0,0;0,0;0,0;0,0;0,0;0,0
0;20053;-26913;0;8966;948;13180;43,414869;2025-09-16 09:44:59.342460;0,0;0,0;0,0;0,0;0,0;0,0
0;17820;-28558;0;10169;2902;12278;43,444723;2025-09-16 09:44:59.372223;0,0;0,0;0,0;0,0;0,0;0,0
0;15028;-29792;0;11071;5508;11075;43,476743;2025-09-16 09:44:59.403246;0,0;0,0;0,0;0,0;0,0;0,0
0;13353;-30615;0;11371;6810;10174;43,507711;2025-09-16 09:44:59.435241;0,0;0,0;0,0;0,0;0,0;0,0
0;12270;-6319;0;-11771;-22440;-24103;43,538518;2025-09-16 09:44:59.466037;0,0;0,0;0,0;0,0;0,0;0,0
0;8887;31630;0;13476;12021;7769;43,571503;2025-09-16 09:44:59.499011;0,0;0,0;0,0;0,0;0,0;0,0
0;15619;-4674;0;-13274;-25696;-22600;43,600505;2025-09-16 09:44:59.528060;0,0;0,0;0,0;0,0;0,0;0,0
0;3862;28750;0;15580;15929;5965;43,629338;2025-09-16 09:44:59.556818;0,0;0,0;0,0;0,0;0,0;0,0
0;19527;-1794;0;-14778;-29604;-20796;43,661302;2025-09-16 09:44:59.588798;0,0;0,0;0,0;0,0;0,0;0,0
0;-604;25871;0;17083;19837;3560;43,691298;2025-09-16 09:44:59.618798;0,0;0,0;0,0;0,0;0,0;0,0
0;23435;674;0;-15980;32675;-19594;43,723391;2025-09-16 09:44:59.650964;0,0;0,0;0,0;0,0;0,0;0,0
0;-3954;23814;0;18586;23094;2358;43,754084;2025-09-16 09:44:59.681632;0,0;0,0;0,0;0,0;0,0;0,0
0;26227;2319;0;-17182;29418;-18091;43,790082;2025-09-16 09:44:59.717635;0,0;0,0;0,0;0,0;0,0;0,0
0;28460;3142;0;-17784;28116;-17189;43,826098;2025-09-16 09:44:59.754123;0,0;0,0;0,0;0,0;0,0;0,0
0;32368;6022;0;-19287;24208;-15385;43,858735;2025-09-16 09:44:59.785238;0,0;0,0;0,0;0,0;0,0;0,0
0;32368;6022;0;-19287;24208;-15385;43,886737;2025-09-16 09:44:59.814248;0,0;0,0;0,0;0,0;0,0;0,0
0;-32052;6844;0;-19888;22254;-14483;43,919835;2025-09-16 09:44:59.847327;0,0;0,0;0,0;0,0;0,0;0,0
0;-17352;15586;0;24298;-30067;-3955;43,949571;2025-09-16 09:44:59.877032;0,0;0,0;0,0;0,0;0,0;0,0
0;-17352;15586;0;24298;-30067;-3955;43,976564;2025-09-16 09:44:59.904037;0,0;0,0;0,0;0,0;0,0;0,0
0;-20144;13941;0;25200;-27462;-5158;44,009562;2025-09-16 09:44:59.937187;0,0;0,0;0,0;0,0;0,0;0,0
0;-24236;11781;0;-22894;15089;-11778;44,045391;2025-09-16 09:44:59.972918;0,0;0,0;0,0;0,0;0,0;0,0
0;-24052;11473;0;26703;-24856;-6661;44,066402;2025-09-16 09:44:59.993897;0,0;0,0;0,0;0,0;0,0;0,0
0;-21444;13426;0;-24397;11832;-10575;44,098396;2025-09-16 09:45:00.024899;0,0;0,0;0,0;0,0;0,0;0,0
0;-29635;8182;0;28807;-18994;-9366;44,130181;2025-09-16 09:45:00.056684;0,0;0,0;0,0;0,0;0,0;0,0
0;-18094;15483;0;-25299;9227;-9072;44,161182;2025-09-16 09:45:00.087685;0,0;0,0;0,0;0,0;0,0;0,0
0;31993;5714;0;30310;-15738;-10870;44,19119;2025-09-16 09:45:00.117693;0,0;0,0;0,0;0,0;0,0;0,0
0;-15861;16717;0;-25900;7924;-8471;44,226269;2025-09-16 09:45:00.152772;0,0;0,0;0,0;0,0;0,0;0,0
0;-11953;18774;0;-27103;4016;-6968;44,253965;2025-09-16 09:45:00.180468;0,0;0,0;0,0;0,0;0,0;0,0
0;-13070;18363;0;-26802;4668;-7269;44,284979;2025-09-16 09:45:00.211482;0,0;0,0;0,0;0,0;0,0;0,0
0;23619;1189;0;-31919;-8573;-14778;44,317074;2025-09-16 09:45:00.244586;0,0;0,0;0,0;0,0;0,0;0,0
0;23061;366;0;-31618;-7922;-15379;44,359783;2025-09-16 09:45:00.287259;0,0;0,0;0,0;0,0;0,0;0,0
0;23061;366;0;-31618;-7922;-15379;44,392813;2025-09-16 09:45:00.320319;0,0;0,0;0,0;0,0;0,0;0,0
0;-5812;22888;0;-29808;-3148;-3661;44,427852;2025-09-16 09:45:00.354355;0,0;0,0;0,0;0,0;0,0;0,0
0;-3579;24122;0;-30109;-3800;-3361;44,457551;2025-09-16 09:45:00.385086;0,0;0,0;0,0;0,0;0,0;0,0
0;-3579;24122;0;-30109;-3800;-3361;44,472542;2025-09-16 09:45:00.399045;0,0;0,0;0,0;0,0;0,0;0,0
0;329;26179;0;-31612;-7056;-1858;44,504548;2025-09-16 09:45:00.432054;0,0;0,0;0,0;0,0;0,0;0,0
0;13570;-5393;0;-28312;-106;-18986;44,53533;2025-09-16 09:45:00.462837;0,0;0,0;0,0;0,0;0,0;0,0
0;887;27413;0;-31913;-9010;-1256;44,566332;2025-09-16 09:45:00.492835;0,0;0,0;0,0;0,0;0,0;0,0
0;2004;27824;0;-32514;-10313;-655;44,60134;2025-09-16 09:45:00.527843;0,0;0,0;0,0;0,0;0,0;0,0
0;6871;-9096;0;-25606;5756;-22293;44,631145;2025-09-16 09:45:00.558654;0,0;0,0;0,0;0,0;0,0;0,0
0;6871;-9096;0;-25606;5756;-22293;44,661145;2025-09-16 09:45:00.587648;0,0;0,0;0,0;0,0;0,0;0,0
0;3521;-11152;0;-24103;9664;-23796;44,692073;2025-09-16 09:45:00.619575;0,0;0,0;0,0;0,0;0,0;0,0
0;8145;31938;0;30617;-16175;1750;44,723276;2025-09-16 09:45:00.650704;0,0;0,0;0,0;0,0;0,0;0,0
0;8145;31938;0;30617;-16175;1750;44,753726;2025-09-16 09:45:00.681223;0,0;0,0;0,0;0,0;0,0;0,0
0;9262;32349;0;30317;-18129;2351;44,785718;2025-09-16 09:45:00.713221;0,0;0,0;0,0;0,0;0,0;0,0
0;9262;32349;0;30317;-18129;2351;44,820899;2025-09-16 09:45:00.748413;0,0;0,0;0,0;0,0;0,0;0,0
0;-3179;-15678;0;-21698;14875;-26502;44,851643;2025-09-16 09:45:00.778146;0,0;0,0;0,0;0,0;0,0;0,0
